stock,horizon,target_threshold,best_threshold,test_positive_rate,signal_rate,precision,recall,f1,balanced_accuracy,accuracy,proba_mean,proba_std,proba_min,proba_max,n_test,n_signals,error
AMD,20,0.05,0.3,0.24,0.015,0.0,0.0,0.0,0.4901315789473684,0.745,0.3353227772965945,0.14682631776453625,0.07097963428216479,0.7937229135214666,200,3,
AMD,20,0.07,0.3,0.205,0.005,0.0,0.0,0.0,0.4968553459119497,0.79,0.30413108991309395,0.14293176450569933,0.06961361702088718,0.8308012229971133,200,1,
AMD,30,0.02,0.35,0.3,0.045,0.0,0.0,0.0,0.46785714285714286,0.655,0.38549227233564254,0.16722715866196164,0.13462544727588627,0.8886085875441927,200,9,
AMD,30,0.03,0.35,0.275,0.045,0.0,0.0,0.0,0.4689655172413793,0.68,0.37371809062742606,0.18407300982800986,0.11660395552160328,0.9445153568948412,200,9,
AMD,30,0.05,0.35,0.24,0.04,0.0,0.0,0.0,0.47368421052631576,0.72,0.35013977204808056,0.16872996144112853,0.12203276057767132,0.9492305023506827,200,8,
AMD,30,0.07,0.3,0.21,0.015,0.0,0.0,0.0,0.49050632911392406,0.775,0.3298046195425406,0.1672912717681071,0.09159514920485193,0.955529795623738,200,3,
AMD,45,0.02,0.49999999999999994,0.235,0.04,0.0,0.0,0.0,0.4738562091503268,0.725,0.5219634912667448,0.1777660849026582,0.1566912148211598,0.9665454736936694,200,8,
AMD,45,0.03,0.49999999999999994,0.22,0.045,0.0,0.0,0.0,0.47115384615384615,0.735,0.48552888249159026,0.18797685071368733,0.10403749896119387,0.9792792358598903,200,9,
AMD,45,0.05,0.39999999999999997,0.17,0.045,0.0,0.0,0.0,0.47289156626506024,0.785,0.4376712385635497,0.18275406593115143,0.1283599563863875,0.9798459413764747,200,9,
AMD,45,0.07,0.39999999999999997,0.14,0.045,0.0,0.0,0.0,0.4738372093023256,0.815,0.40706582818103826,0.18833902335766858,0.09455319066837387,0.9599883309259235,200,9,
AMD,60,0.02,0.39999999999999997,0.16,0.055,0.0,0.0,0.0,0.46726190476190477,0.785,0.6024877540673824,0.24161607597239357,0.1434011514861892,0.9728343086731425,200,11,
AMD,60,0.03,0.35,0.135,0.045,0.0,0.0,0.0,0.47398843930635837,0.82,0.531395152491056,0.23385276380978406,0.14495578922376912,0.9654810919521485,200,9,
AMD,60,0.05,0.39999999999999997,0.11,0.04,0.0,0.0,0.0,0.47752808988764045,0.85,0.549134231823678,0.25139986418728494,0.12386906834418426,0.9721203189284529,200,8,
AMD,60,0.07,0.3,0.09,0.045,0.0,0.0,0.0,0.47527472527472525,0.865,0.5107022524851444,0.2592584210731948,0.059593917899109304,0.9506297975109197,200,9,
QQQ,10,0.02,0.35,0.4,0.045,0.3333333333333333,0.0375,0.06741573033707865,0.49374999999999997,0.585,0.4874110510249733,0.17019877445100892,0.12110310045845615,0.810368492814752,200,9,
QQQ,10,0.03,0.3,0.3,0.0,0.0,0.0,0.0,0.5,0.7,0.3622536664432319,0.19644818705760925,0.08217679402769734,0.7967007896221516,200,0,
QQQ,10,0.05,0.3,0.105,0.0,0.0,0.0,0.0,0.5,0.895,0.23459168612917883,0.18418282175805087,0.009765732585180478,0.6284770498539576,200,0,
QQQ,10,0.07,0.3,0.03,0.0,0.0,0.0,0.0,0.5,0.97,0.07641125849226917,0.08695438146188762,0.0017323084549285194,0.33452010739764515,200,0,
QQQ,20,0.02,0.5499999999999999,0.525,0.12,0.625,0.14285714285714285,0.23255813953488372,0.5240601503759399,0.505,0.5151010386689395,0.1756143375288779,0.1154240352325863,0.8178598693268965,200,24,
QQQ,20,0.03,0.5499999999999999,0.43,0.075,0.4,0.06976744186046512,0.1188118811881188,0.49541003671970624,0.555,0.4620456166474587,0.20526470304312833,0.07907478751278449,0.814410322845475,200,15,
QQQ,20,0.05,0.39999999999999997,0.235,0.0,0.0,0.0,0.0,0.5,0.765,0.42590191093948365,0.16910983417970715,0.05995006138368312,0.751485081620654,200,0,
QQQ,20,0.07,0.5499999999999999,0.075,0.0,0.0,0.0,0.0,0.5,0.925,0.30085151229519896,0.20787880712367465,0.018843536165890563,0.712769407121658,200,0,
QQQ,30,0.02,0.49999999999999994,0.545,0.175,0.5714285714285714,0.1834862385321101,0.2777777777777778,0.5093255368484726,0.48,0.5209223001759272,0.19683412801411973,0.17188668877116006,0.8846297694843482,200,35,
QQQ,30,0.03,0.44999999999999996,0.47,0.13,0.4230769230769231,0.11702127659574468,0.18333333333333332,0.4877559213167403,0.51,0.5181687699778657,0.17114308728637515,0.12362031568044848,0.9034252411106681,200,26,
QQQ,30,0.05,0.49999999999999994,0.34,0.06,0.16666666666666666,0.029411764705882353,0.05,0.4768270944741533,0.62,0.46108028677693846,0.19425711686445724,0.12904177282625473,0.8270806179797084,200,12,
QQQ,30,0.07,0.35,0.2,0.01,0.0,0.0,0.0,0.49375,0.79,0.3852956857991163,0.24160781165277492,0.050387405961989526,0.8211189506190627,200,2,
QQQ,45,0.02,0.6499999999999999,0.545,0.18,0.05555555555555555,0.01834862385321101,0.027586206896551724,0.3223611251134187,0.295,0.6787242613928148,0.18572347624571667,0.24413412438353768,0.927663035317301,200,36,
QQQ,45,0.03,0.5999999999999999,0.485,0.07,0.2857142857142857,0.041237113402061855,0.07207207207207207,0.4720748673806426,0.485,0.6303608758695377,0.14370162615809445,0.33760898591382243,0.9067594433384373,200,14,
QQQ,45,0.05,0.44999999999999996,0.38,0.02,1.0,0.05263157894736842,0.1,0.5263157894736842,0.64,0.4910768250104617,0.1590858482181169,0.15913037876533276,0.8540753539152244,200,4,
QQQ,45,0.07,0.39999999999999997,0.245,0.06,0.5833333333333334,0.14285714285714285,0.22950819672131148,0.554872280037843,0.765,0.4506120789907436,0.19461556904754582,0.08069249534404065,0.7835174827153386,200,12,
QQQ,60,0.02,0.7,0.525,0.26,0.38461538461538464,0.19047619047619047,0.25477707006369427,0.42681704260651626,0.415,0.6941762161667568,0.11758488399700848,0.3691518681944218,0.9228659352526307,200,52,
QQQ,60,0.03,0.7,0.495,0.425,0.3764705882352941,0.32323232323232326,0.34782608695652173,0.39923992399239927,0.4,0.6958742116306829,0.11069213149260886,0.3556386463792673,0.8657472519297291,200,85,
QQQ,60,0.05,0.49999999999999994,0.44,0.325,0.2153846153846154,0.1590909090909091,0.1830065359477124,0.3518668831168831,0.375,0.6672308752136038,0.20727534586060353,0.2964113124236018,0.9575531734349567,200,65,
QQQ,60,0.07,0.35,0.34,0.215,0.023255813953488372,0.014705882352941176,0.018018018018018018,0.34826203208556145,0.455,0.5209273753172707,0.15351094181568137,0.16885870925969027,0.8315828305887715,200,43,
SPY,10,0.02,0.3,0.3,0.0,0.0,0.0,0.0,0.5,0.7,0.1850504346211986,0.1301976680994612,0.0020490022257967557,0.48929014119618214,200,0,
SPY,10,0.03,0.3,0.15,0.0,0.0,0.0,0.0,0.5,0.85,0.10297699841302119,0.08738488126765628,0.00419128996443395,0.3127444428972708,200,0,
SPY,10,0.05,0.3,0.035,0.0,0.0,0.0,0.0,0.5,0.965,0.009269458966281468,0.011587050246689119,0.00036883606629457925,0.06885700642152269,200,0,
SPY,10,0.07,0.3,0.01,0.0,0.0,0.0,0.0,0.5,0.99,0.0008443950362778213,0.002285381928315247,0.0,0.013531353135313532,200,0,
SPY,20,0.02,0.35,0.49,0.035,0.14285714285714285,0.01020408163265306,0.01904761904761905,0.4756902761104442,0.485,0.2702232519192193,0.18658449712476116,0.009654093703640324,0.6851803414601747,200,7,
SPY,20,0.03,0.3,0.31,0.0,0.0,0.0,0.0,0.5,0.69,0.18642621563649392,0.16914108842872355,0.007326971884227664,0.610674101700883,200,0,
SPY,20,0.05,0.3,0.07,0.0,0.0,0.0,0.0,0.5,0.93,0.08142598526661718,0.11602625780137638,0.0006339727923502449,0.46213777973493175,200,0,
SPY,20,0.07,0.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.009379679674948455,0.02410242207102859,3.174603174603175e-05,0.1301070147156425,200,0,
SPY,30,0.02,0.3,0.53,0.0,0.0,0.0,0.0,0.5,0.47,0.3710489271617158,0.12690614129040115,0.07057353948164345,0.6671779805802842,200,0,
SPY,30,0.03,0.3,0.455,0.0,0.0,0.0,0.0,0.5,0.545,0.17676459760834767,0.14840994760336146,0.006245888154776407,0.54967550817306,200,0,
SPY,30,0.05,0.3,0.205,0.0,0.0,0.0,0.0,0.5,0.795,0.12391681676777391,0.11878279873800987,0.002820825609550683,0.3951143998242346,200,0,
SPY,30,0.07,0.3,0.06,0.0,0.0,0.0,0.0,0.5,0.94,0.03155481362081229,0.05407537308648534,6.532686403008197e-05,0.21590989364378765,200,0,
SPY,45,0.02,0.49999999999999994,0.58,0.045,0.5555555555555556,0.04310344827586207,0.08,0.4977422003284072,0.425,0.6610781704777645,0.10664300336690218,0.30659893829634643,0.8613655581931795,200,9,
SPY,45,0.03,0.5499999999999999,0.49,0.0,0.0,0.0,0.0,0.5,0.51,0.6215047817954814,0.09667682847944185,0.3432835360969893,0.8169874289533325,200,0,
SPY,45,0.05,0.35,0.285,0.0,0.0,0.0,0.0,0.5,0.715,0.28534969697074425,0.1383774725045869,0.04691788933148683,0.6672530252124339,200,0,
SPY,45,0.07,0.3,0.175,0.0,0.0,0.0,0.0,0.5,0.825,0.10454303864838636,0.07727517070107878,0.0018765067969446156,0.3383990148017939,200,0,
SPY,60,0.02,0.49999999999999994,0.645,0.11,0.5,0.08527131782945736,0.1456953642384106,0.46517087018233433,0.355,0.5076342726146938,0.1432364083442263,0.17380408861703495,0.847641142095955,200,22,
SPY,60,0.03,0.44999999999999996,0.57,0.145,0.6551724137931034,0.16666666666666666,0.26573426573426573,0.5251937984496124,0.475,0.4790004088376198,0.16351436953157933,0.12231991753052868,0.8422004821008418,200,29,
SPY,60,0.05,0.35,0.41,0.0,0.0,0.0,0.0,0.5,0.59,0.2767719106366718,0.12598443426253458,0.08922217381748139,0.5977528733498112,200,0,
SPY,60,0.07,0.39999999999999997,0.215,0.0,0.0,0.0,0.0,0.5,0.785,0.23773754413346054,0.16803959389589923,0.03773746982108728,0.7681284177234263,200,0,
